NOAA/NOS/CO-OPS
Disclaimer: These data are based upon the latest information available as of the date of your request, and may differ from the published tide tables. 
Product Type: Annual Tide Prediction 
StationName: Southbeach
State: OR
Stationid: 9435380
Prediction Type: Harmonic
From: 20160101 12:00AM - 20161231 11:59PM
Units: feet(ft) also in centimeters(cm)
Time Zone: LST/LDT
Datum: MLLW
Interval Type: High/Low Tide Predictions
 
Date 		Day	Time		Pred(Ft)	Pred(cm)	High/Low
2016/05/14	Sat	01:27 AM	3.0		91		L
2016/05/14	Sat	07:09 AM	6.2		189		H
2016/05/14	Sat	01:40 PM	0.9		27		L
2016/05/14	Sat	08:33 PM	6.9		210		H
2016/05/15	Sun	02:43 AM	2.5		76		L
2016/05/15	Sun	08:24 AM	5.9		180		H
2016/05/15	Sun	02:38 PM	1.3		40		L
2016/05/15	Sun	09:23 PM	7.1		216		H
2016/05/16	Mon	03:44 AM	1.9		58		L
2016/05/16	Mon	09:35 AM	5.8		177		H
2016/05/16	Mon	03:31 PM	1.5		46		L
2016/05/16	Mon	10:05 PM	7.4		226		H
2016/05/17	Tue	04:33 AM	1.3		40		L
2016/05/17	Tue	10:35 AM	6.0		183		H
2016/05/17	Tue	04:17 PM	1.8		55		L
2016/05/17	Tue	10:42 PM	7.6		232		H
2016/05/18	Wed	05:14 AM	0.7		21		L
2016/05/18	Wed	11:26 AM	6.2		189		H
2016/05/18	Wed	04:58 PM	2.0		61		L
2016/05/18	Wed	11:16 PM	7.8		238		H
2016/05/19	Thu	05:52 AM	0.2		6		L
2016/05/19	Thu	12:11 PM	6.4		195		H
2016/05/19	Thu	05:36 PM	2.2		67		L
2016/05/19	Thu	11:49 PM	8.0		244		H
2016/05/20	Fri	06:27 AM	-0.3		-9		L
2016/05/20	Fri	12:53 PM	6.6		201		H
2016/05/20	Fri	06:13 PM	2.4		73		L
2016/05/21	Sat	12:22 AM	8.1		247		H
2016/05/21	Sat	07:01 AM	-0.6		-18		L
2016/05/21	Sat	01:33 PM	6.7		204		H
2016/05/21	Sat	06:50 PM	2.5		76		L
2016/05/22	Sun	12:55 AM	8.2		250		H
2016/05/22	Sun	07:36 AM	-0.8		-24		L
2016/05/22	Sun	02:12 PM	6.8		207		H
2016/05/22	Sun	07:26 PM	2.7		82		L
2016/05/23	Mon	01:28 AM	8.2		250		H
2016/05/23	Mon	08:10 AM	-0.9		-27		L
2016/05/23	Mon	02:52 PM	6.8		207		H
2016/05/23	Mon	08:03 PM	2.9		88		L
2016/05/24	Tue	02:02 AM	8.1		247		H
2016/05/24	Tue	08:47 AM	-0.9		-27		L
2016/05/24	Tue	03:32 PM	6.8		207		H
2016/05/24	Tue	08:41 PM	3.0		91		L
2016/05/25	Wed	02:37 AM	7.9		241		H
2016/05/25	Wed	09:25 AM	-0.8		-24		L
2016/05/25	Wed	04:16 PM	6.7		204		H
2016/05/25	Wed	09:24 PM	3.2		98		L
2016/05/26	Thu	03:17 AM	7.6		232		H
2016/05/26	Thu	10:07 AM	-0.6		-18		L
2016/05/26	Thu	05:02 PM	6.7		204		H
2016/05/26	Thu	10:14 PM	3.3		101		L
2016/05/27	Fri	04:03 AM	7.3		223		H
2016/05/27	Fri	10:53 AM	-0.4		-12		L
2016/05/27	Fri	05:51 PM	6.7		204		H
2016/05/27	Fri	11:15 PM	3.2		98		L
2016/05/28	Sat	05:00 AM	6.8		207		H
2016/05/28	Sat	11:45 AM	0.0		0		L
2016/05/28	Sat	06:43 PM	6.9		210		H
2016/05/29	Sun	12:24 AM	2.9		88		L
2016/05/29	Sun	06:08 AM	6.4		195		H
2016/05/29	Sun	12:40 PM	0.3		9		L
2016/05/29	Sun	07:36 PM	7.2		219		H
2016/05/30	Mon	01:36 AM	2.4		73		L
2016/05/30	Mon	07:26 AM	6.1		186		H
2016/05/30	Mon	01:40 PM	0.7		21		L
2016/05/30	Mon	08:29 PM	7.6		232		H
2016/05/31	Tue	02:46 AM	1.5		46		L
2016/05/31	Tue	08:46 AM	6.1		186		H
2016/05/31	Tue	02:40 PM	1.0		30		L
2016/05/31	Tue	09:21 PM	8.1		247		H
2016/06/01	Wed	03:49 AM	0.5		15		L
2016/06/01	Wed	10:00 AM	6.3		192		H
2016/06/01	Wed	03:38 PM	1.3		40		L
2016/06/01	Wed	10:09 PM	8.7		265		H
2016/06/02	Thu	04:45 AM	-0.5		-15		L
2016/06/02	Thu	11:06 AM	6.7		204		H
2016/06/02	Thu	04:33 PM	1.5		46		L
2016/06/02	Thu	10:57 PM	9.1		277		H
2016/06/03	Fri	05:37 AM	-1.4		-43		L
2016/06/03	Fri	12:06 PM	7.1		216		H
2016/06/03	Fri	05:27 PM	1.7		52		L
2016/06/03	Fri	11:44 PM	9.5		290		H
2016/06/04	Sat	06:26 AM	-2.0		-61		L
2016/06/04	Sat	01:02 PM	7.4		226		H
2016/06/04	Sat	06:18 PM	1.9		58		L
2016/06/05	Sun	12:31 AM	9.6		293		H
2016/06/05	Sun	07:14 AM	-2.3		-70		L
2016/06/05	Sun	01:54 PM	7.6		232		H
2016/06/05	Sun	07:09 PM	2.0		61		L
2016/06/06	Mon	01:18 AM	9.5		290		H
2016/06/06	Mon	08:01 AM	-2.4		-73		L
2016/06/06	Mon	02:43 PM	7.7		235		H
2016/06/06	Mon	07:59 PM	2.2		67		L
2016/06/07	Tue	02:04 AM	9.2		280		H
2016/06/07	Tue	08:47 AM	-2.1		-64		L
2016/06/07	Tue	03:32 PM	7.6		232		H
2016/06/07	Tue	08:50 PM	2.4		73		L
2016/06/08	Wed	02:51 AM	8.7		265		H
2016/06/08	Wed	09:33 AM	-1.7		-52		L
2016/06/08	Wed	04:21 PM	7.5		229		H
2016/06/08	Wed	09:43 PM	2.6		79		L
2016/06/09	Thu	03:40 AM	8.0		244		H
2016/06/09	Thu	10:19 AM	-1.0		-30		L
2016/06/09	Thu	05:10 PM	7.3		223		H
2016/06/09	Thu	10:40 PM	2.7		82		L
2016/06/10	Fri	04:31 AM	7.2		219		H
2016/06/10	Fri	11:07 AM	-0.3		-9		L
2016/06/10	Fri	05:59 PM	7.2		219		H
2016/06/10	Fri	11:44 PM	2.8		85		L
2016/06/11	Sat	05:28 AM	6.5		198		H
2016/06/11	Sat	11:56 AM	0.4		12		L
2016/06/11	Sat	06:49 PM	7.1		216		H
2016/06/12	Sun	12:52 AM	2.6		79		L
2016/06/12	Sun	06:31 AM	5.8		177		H
2016/06/12	Sun	12:47 PM	1.1		34		L
2016/06/12	Sun	07:38 PM	7.1		216		H
2016/06/13	Mon	02:02 AM	2.3		70		L
2016/06/13	Mon	07:41 AM	5.4		165		H
2016/06/13	Mon	01:40 PM	1.6		49		L
2016/06/13	Mon	08:27 PM	7.2		219		H
2016/06/14	Tue	03:06 AM	1.8		55		L
2016/06/14	Tue	08:56 AM	5.2		158		H
2016/06/14	Tue	02:33 PM	2.1		64		L
2016/06/14	Tue	09:12 PM	7.4		226		H
2016/06/15	Wed	03:59 AM	1.2		37		L
2016/06/15	Wed	10:04 AM	5.4		165		H
2016/06/15	Wed	03:25 PM	2.4		73		L
2016/06/15	Wed	09:53 PM	7.6		232		H
2016/06/16	Thu	04:44 AM	0.6		18		L
2016/06/16	Thu	11:02 AM	5.6		171		H
2016/06/16	Thu	04:13 PM	2.7		82		L
2016/06/16	Thu	10:33 PM	7.8		238		H
2016/06/17	Fri	05:24 AM	0.1		3		L
2016/06/17	Fri	11:52 AM	5.9		180		H
2016/06/17	Fri	04:58 PM	2.8		85		L
2016/06/17	Fri	11:11 PM	8.0		244		H
2016/06/18	Sat	06:02 AM	-0.4		-12		L
2016/06/18	Sat	12:36 PM	6.2		189		H
2016/06/18	Sat	05:41 PM	2.9		88		L
2016/06/18	Sat	11:49 PM	8.2		250		H
2016/06/19	Sun	06:39 AM	-0.8		-24		L
2016/06/19	Sun	01:17 PM	6.5		198		H
2016/06/19	Sun	06:22 PM	2.9		88		L
2016/06/20	Mon	12:26 AM	8.3		253		H
2016/06/20	Mon	07:15 AM	-1.1		-34		L
2016/06/20	Mon	01:56 PM	6.7		204		H
2016/06/20	Mon	07:03 PM	2.9		88		L
2016/06/21	Tue	01:04 AM	8.4		256		H
2016/06/21	Tue	07:51 AM	-1.3		-40		L
2016/06/21	Tue	02:35 PM	6.9		210		H
2016/06/21	Tue	07:43 PM	2.9		88		L
2016/06/22	Wed	01:42 AM	8.3		253		H
2016/06/22	Wed	08:27 AM	-1.3		-40		L
2016/06/22	Wed	03:14 PM	7.0		213		H
2016/06/22	Wed	08:25 PM	2.9		88		L
2016/06/23	Thu	02:22 AM	8.1		247		H
2016/06/23	Thu	09:05 AM	-1.2		-37		L
2016/06/23	Thu	03:55 PM	7.1		216		H
2016/06/23	Thu	09:10 PM	2.8		85		L
2016/06/24	Fri	03:04 AM	7.8		238		H
2016/06/24	Fri	09:45 AM	-1.0		-30		L
2016/06/24	Fri	04:37 PM	7.2		219		H
2016/06/24	Fri	10:01 PM	2.7		82		L
2016/06/25	Sat	03:52 AM	7.4		226		H
2016/06/25	Sat	10:29 AM	-0.6		-18		L
2016/06/25	Sat	05:21 PM	7.3		223		H
2016/06/25	Sat	11:00 PM	2.5		76		L
2016/06/26	Sun	04:49 AM	6.9		210		H
2016/06/26	Sun	11:16 AM	-0.1		-3		L
2016/06/26	Sun	06:08 PM	7.5		229		H
2016/06/27	Mon	12:05 AM	2.2		67		L
2016/06/27	Mon	05:55 AM	6.3		192		H
2016/06/27	Mon	12:08 PM	0.5		15		L
2016/06/27	Mon	06:58 PM	7.7		235		H
2016/06/28	Tue	01:15 AM	1.7		52		L
2016/06/28	Tue	07:10 AM	5.9		180		H
2016/06/28	Tue	01:04 PM	1.1		34		L
2016/06/28	Tue	07:51 PM	8.0		244		H
2016/06/29	Wed	02:26 AM	0.9		27		L
2016/06/29	Wed	08:32 AM	5.7		174		H
2016/06/29	Wed	02:06 PM	1.6		49		L
2016/06/29	Wed	08:46 PM	8.4		256		H
2016/06/30	Thu	03:32 AM	0.1		3		L
2016/06/30	Thu	09:50 AM	5.9		180		H
2016/06/30	Thu	03:09 PM	2.0		61		L
2016/06/30	Thu	09:40 PM	8.8		268		H
2016/07/01	Fri	04:30 AM	-0.7		-21		L
2016/07/01	Fri	10:59 AM	6.3		192		H
2016/07/01	Fri	04:10 PM	2.2		67		L
2016/07/01	Fri	10:32 PM	9.1		277		H
2016/07/02	Sat	05:24 AM	-1.4		-43		L
2016/07/02	Sat	12:00 PM	6.7		204		H
2016/07/02	Sat	05:07 PM	2.3		70		L
2016/07/02	Sat	11:23 PM	9.3		283		H
2016/07/03	Sun	06:14 AM	-1.9		-58		L
2016/07/03	Sun	12:53 PM	7.1		216		H
2016/07/03	Sun	06:02 PM	2.3		70		L
2016/07/04	Mon	12:13 AM	9.4		287		H
2016/07/04	Mon	07:01 AM	-2.1		-64		L
2016/07/04	Mon	01:42 PM	7.4		226		H
2016/07/04	Mon	06:54 PM	2.3		70		L
2016/07/05	Tue	01:01 AM	9.2		280		H
2016/07/05	Tue	07:45 AM	-2.1		-64		L
2016/07/05	Tue	02:27 PM	7.6		232		H
2016/07/05	Tue	07:44 PM	2.2		67		L
2016/07/06	Wed	01:48 AM	8.9		271		H
2016/07/06	Wed	08:27 AM	-1.8		-55		L
2016/07/06	Wed	03:10 PM	7.6		232		H
2016/07/06	Wed	08:32 PM	2.2		67		L
2016/07/07	Thu	02:33 AM	8.4		256		H
2016/07/07	Thu	09:08 AM	-1.4		-43		L
2016/07/07	Thu	03:52 PM	7.6		232		H
2016/07/07	Thu	09:21 PM	2.3		70		L
2016/07/08	Fri	03:18 AM	7.8		238		H
2016/07/08	Fri	09:49 AM	-0.8		-24		L
2016/07/08	Fri	04:34 PM	7.5		229		H
2016/07/08	Fri	10:12 PM	2.3		70		L
2016/07/09	Sat	04:05 AM	7.1		216		H
2016/07/09	Sat	10:29 AM	-0.1		-3		L
2016/07/09	Sat	05:15 PM	7.3		223		H
2016/07/09	Sat	11:07 PM	2.3		70		L
2016/07/10	Sun	04:56 AM	6.4		195		H
2016/07/10	Sun	11:11 AM	0.6		18		L
2016/07/10	Sun	05:58 PM	7.2		219		H
2016/07/11	Mon	12:06 AM	2.3		70		L
2016/07/11	Mon	05:52 AM	5.7		174		H
2016/07/11	Mon	11:55 AM	1.4		43		L
2016/07/11	Mon	06:41 PM	7.2		219		H
2016/07/12	Tue	01:10 AM	2.1		64		L
2016/07/12	Tue	06:57 AM	5.2		158		H
2016/07/12	Tue	12:43 PM	2.0		61		L
2016/07/12	Tue	07:28 PM	7.2		219		H
2016/07/13	Wed	02:15 AM	1.8		55		L
2016/07/13	Wed	08:11 AM	5.0		152		H
2016/07/13	Wed	01:37 PM	2.6		79		L
2016/07/13	Wed	08:16 PM	7.3		223		H
2016/07/14	Thu	03:16 AM	1.3		40		L
2016/07/14	Thu	09:28 AM	5.1		155		H
2016/07/14	Thu	02:35 PM	3.0		91		L
2016/07/14	Thu	09:05 PM	7.4		226		H
2016/07/15	Fri	04:08 AM	0.8		24		L
2016/07/15	Fri	10:33 AM	5.4		165		H
2016/07/15	Fri	03:32 PM	3.2		98		L
2016/07/15	Fri	09:53 PM	7.7		235		H
2016/07/16	Sat	04:54 AM	0.2		6		L
2016/07/16	Sat	11:27 AM	5.8		177		H
2016/07/16	Sat	04:24 PM	3.2		98		L
2016/07/16	Sat	10:37 PM	8.0		244		H
2016/07/17	Sun	05:35 AM	-0.3		-9		L
2016/07/17	Sun	12:12 PM	6.2		189		H
2016/07/17	Sun	05:13 PM	3.1		94		L
2016/07/17	Sun	11:21 PM	8.2		250		H
2016/07/18	Mon	06:14 AM	-0.7		-21		L
2016/07/18	Mon	12:53 PM	6.5		198		H
2016/07/18	Mon	05:58 PM	2.9		88		L
2016/07/19	Tue	12:03 AM	8.4		256		H
2016/07/19	Tue	06:51 AM	-1.1		-34		L
2016/07/19	Tue	01:32 PM	6.9		210		H
2016/07/19	Tue	06:42 PM	2.7		82		L
2016/07/20	Wed	12:45 AM	8.5		259		H
2016/07/20	Wed	07:28 AM	-1.3		-40		L
2016/07/20	Wed	02:09 PM	7.2		219		H
2016/07/20	Wed	07:25 PM	2.4		73		L
2016/07/21	Thu	01:27 AM	8.6		262		H
2016/07/21	Thu	08:05 AM	-1.4		-43		L
2016/07/21	Thu	02:47 PM	7.4		226		H
2016/07/21	Thu	08:09 PM	2.2		67		L
2016/07/22	Fri	02:10 AM	8.4		256		H
2016/07/22	Fri	08:43 AM	-1.3		-40		L
2016/07/22	Fri	03:25 PM	7.6		232		H
2016/07/22	Fri	08:55 PM	1.9		58		L
2016/07/23	Sat	02:56 AM	8.1		247		H
2016/07/23	Sat	09:22 AM	-1.0		-30		L
2016/07/23	Sat	04:05 PM	7.8		238		H
2016/07/23	Sat	09:46 PM	1.7		52		L
2016/07/24	Sun	03:45 AM	7.6		232		H
2016/07/24	Sun	10:04 AM	-0.5		-15		L
2016/07/24	Sun	04:47 PM	7.9		241		H
2016/07/24	Sun	10:42 PM	1.5		46		L
2016/07/25	Mon	04:42 AM	6.9		210		H
2016/07/25	Mon	10:49 AM	0.2		6		L
2016/07/25	Mon	05:33 PM	8.0		244		H
2016/07/25	Mon	11:45 PM	1.3		40		L
2016/07/26	Tue	05:47 AM	6.3		192		H
2016/07/26	Tue	11:40 AM	1.0		30		L
2016/07/26	Tue	06:23 PM	8.1		247		H
2016/07/27	Wed	12:53 AM	1.0		30		L
2016/07/27	Wed	07:01 AM	5.8		177		H
2016/07/27	Wed	12:37 PM	1.7		52		L
2016/07/27	Wed	07:18 PM	8.2		250		H
2016/07/28	Thu	02:05 AM	0.5		15		L
2016/07/28	Thu	08:24 AM	5.7		174		H
2016/07/28	Thu	01:41 PM	2.3		70		L
2016/07/28	Thu	08:18 PM	8.4		256		H
2016/07/29	Fri	03:15 AM	0.0		0		L
2016/07/29	Fri	09:45 AM	5.9		180		H
2016/07/29	Fri	02:51 PM	2.7		82		L
2016/07/29	Fri	09:18 PM	8.6		262		H
2016/07/30	Sat	04:17 AM	-0.6		-18		L
2016/07/30	Sat	10:53 AM	6.3		192		H
2016/07/30	Sat	03:57 PM	2.7		82		L
2016/07/30	Sat	10:16 PM	8.8		268		H
2016/07/31	Sun	05:11 AM	-1.1		-34		L
2016/07/31	Sun	11:50 AM	6.7		204		H
2016/07/31	Sun	04:58 PM	2.6		79		L
2016/07/31	Sun	11:10 PM	8.9		271		H
2016/08/01	Mon	06:00 AM	-1.4		-43		L
2016/08/01	Mon	12:39 PM	7.1		216		H
2016/08/01	Mon	05:52 PM	2.3		70		L
2016/08/02	Tue	12:01 AM	8.9		271		H
2016/08/02	Tue	06:45 AM	-1.5		-46		L
2016/08/02	Tue	01:22 PM	7.4		226		H
2016/08/02	Tue	06:42 PM	2.1		64		L
2016/08/03	Wed	12:48 AM	8.8		268		H
2016/08/03	Wed	07:25 AM	-1.4		-43		L
2016/08/03	Wed	02:02 PM	7.6		232		H
2016/08/03	Wed	07:29 PM	1.9		58		L
2016/08/04	Thu	01:33 AM	8.6		262		H
2016/08/04	Thu	08:04 AM	-1.2		-37		L
2016/08/04	Thu	02:39 PM	7.7		235		H
2016/08/04	Thu	08:13 PM	1.7		52		L
2016/08/05	Fri	02:16 AM	8.2		250		H
2016/08/05	Fri	08:40 AM	-0.8		-24		L
2016/08/05	Fri	03:15 PM	7.6		232		H
2016/08/05	Fri	08:56 PM	1.6		49		L
2016/08/06	Sat	02:58 AM	7.7		235		H
2016/08/06	Sat	09:15 AM	-0.2		-6		L
2016/08/06	Sat	03:50 PM	7.6		232		H
2016/08/06	Sat	09:39 PM	1.7		52		L
2016/08/07	Sun	03:40 AM	7.1		216		H
2016/08/07	Sun	09:51 AM	0.5		15		L
2016/08/07	Sun	04:26 PM	7.4		226		H
2016/08/07	Sun	10:26 PM	1.7		52		L
2016/08/08	Mon	04:26 AM	6.5		198		H
2016/08/08	Mon	10:27 AM	1.2		37		L
2016/08/08	Mon	05:03 PM	7.3		223		H
2016/08/08	Mon	11:17 PM	1.8		55		L
2016/08/09	Tue	05:17 AM	5.9		180		H
2016/08/09	Tue	11:07 AM	1.9		58		L
2016/08/09	Tue	05:43 PM	7.2		219		H
2016/08/10	Wed	12:14 AM	1.8		55		L
2016/08/10	Wed	06:17 AM	5.4		165		H
2016/08/10	Wed	11:52 AM	2.5		76		L
2016/08/10	Wed	06:28 PM	7.1		216		H
2016/08/11	Thu	01:17 AM	1.7		52		L
2016/08/11	Thu	07:28 AM	5.1		155		H
2016/08/11	Thu	12:47 PM	3.0		91		L
2016/08/11	Thu	07:20 PM	7.0		213		H
2016/08/12	Fri	02:24 AM	1.5		46		L
2016/08/12	Fri	08:48 AM	5.1		155		H
2016/08/12	Fri	01:51 PM	3.4		104		L
2016/08/12	Fri	08:18 PM	7.1		216		H
2016/08/13	Sat	03:25 AM	1.0		30		L
2016/08/13	Sat	09:59 AM	5.4		165		H
2016/08/13	Sat	02:58 PM	3.5		107		L
2016/08/13	Sat	09:15 PM	7.4		226		H
2016/08/14	Sun	04:17 AM	0.5		15		L
2016/08/14	Sun	10:54 AM	5.8		177		H
2016/08/14	Sun	03:57 PM	3.3		101		L
2016/08/14	Sun	10:08 PM	7.7		235		H
2016/08/15	Mon	05:02 AM	0.0		0		L
2016/08/15	Mon	11:39 AM	6.3		192		H
2016/08/15	Mon	04:49 PM	3.0		91		L
2016/08/15	Mon	10:57 PM	8.1		247		H
2016/08/16	Tue	05:44 AM	-0.5		-15		L
2016/08/16	Tue	12:20 PM	6.8		207		H
2016/08/16	Tue	05:37 PM	2.5		76		L
2016/08/16	Tue	11:43 PM	8.4		256		H
2016/08/17	Wed	06:23 AM	-0.9		-27		L
2016/08/17	Wed	12:58 PM	7.2		219		H
2016/08/17	Wed	06:22 PM	2.0		61		L
2016/08/18	Thu	12:29 AM	8.6		262		H
2016/08/18	Thu	07:01 AM	-1.1		-34		L
2016/08/18	Thu	01:35 PM	7.6		232		H
2016/08/18	Thu	07:07 PM	1.5		46		L
2016/08/19	Fri	01:14 AM	8.7		265		H
2016/08/19	Fri	07:39 AM	-1.2		-37		L
2016/08/19	Fri	02:12 PM	7.9		241		H
2016/08/19	Fri	07:52 PM	1.1		34		L
2016/08/20	Sat	02:01 AM	8.6		262		H
2016/08/20	Sat	08:18 AM	-1.0		-30		L
2016/08/20	Sat	02:49 PM	8.2		250		H
2016/08/20	Sat	08:38 PM	0.7		21		L
2016/08/21	Sun	02:48 AM	8.2		250		H
2016/08/21	Sun	08:57 AM	-0.5		-15		L
2016/08/21	Sun	03:29 PM	8.4		256		H
2016/08/21	Sun	09:28 PM	0.5		15		L
2016/08/22	Mon	03:40 AM	7.7		235		H
2016/08/22	Mon	09:39 AM	0.1		3		L
2016/08/22	Mon	04:11 PM	8.4		256		H
2016/08/22	Mon	10:22 PM	0.4		12		L
2016/08/23	Tue	04:37 AM	7.1		216		H
2016/08/23	Tue	10:25 AM	0.9		27		L
2016/08/23	Tue	04:57 PM	8.4		256		H
2016/08/23	Tue	11:23 PM	0.4		12		L
2016/08/24	Wed	05:41 AM	6.5		198		H
2016/08/24	Wed	11:17 AM	1.7		52		L
2016/08/24	Wed	05:50 PM	8.3		253		H
2016/08/25	Thu	12:30 AM	0.4		12		L
2016/08/25	Thu	06:55 AM	6.0		183		H
2016/08/25	Thu	12:18 PM	2.4		73		L
2016/08/25	Thu	06:49 PM	8.1		247		H
2016/08/26	Fri	01:43 AM	0.3		9		L
2016/08/26	Fri	08:17 AM	5.9		180		H
2016/08/26	Fri	01:29 PM	2.9		88		L
2016/08/26	Fri	07:56 PM	8.0		244		H
2016/08/27	Sat	02:56 AM	0.1		3		L
2016/08/27	Sat	09:38 AM	6.1		186		H
2016/08/27	Sat	02:46 PM	3.0		91		L
2016/08/27	Sat	09:04 PM	8.1		247		H
2016/08/28	Sun	04:00 AM	-0.2		-6		L
2016/08/28	Sun	10:42 AM	6.5		198		H
2016/08/28	Sun	03:56 PM	2.8		85		L
2016/08/28	Sun	10:06 PM	8.2		250		H
2016/08/29	Mon	04:55 AM	-0.5		-15		L
2016/08/29	Mon	11:33 AM	7.0		213		H
2016/08/29	Mon	04:55 PM	2.4		73		L
2016/08/29	Mon	11:02 PM	8.3		253		H
2016/08/30	Tue	05:42 AM	-0.6		-18		L
2016/08/30	Tue	12:16 PM	7.3		223		H
2016/08/30	Tue	05:46 PM	2.0		61		L
2016/08/30	Tue	11:52 PM	8.4		256		H
2016/08/31	Wed	06:23 AM	-0.6		-18		L
2016/08/31	Wed	12:54 PM	7.6		232		H
2016/08/31	Wed	06:31 PM	1.6		49		L
2016/09/01	Thu	12:38 AM	8.3		253		H
2016/09/01	Thu	07:01 AM	-0.5		-15		L
2016/09/01	Thu	01:28 PM	7.7		235		H
2016/09/01	Thu	07:12 PM	1.2		37		L
2016/09/02	Fri	01:20 AM	8.1		247		H
2016/09/02	Fri	07:35 AM	-0.2		-6		L
2016/09/02	Fri	02:01 PM	7.8		238		H
2016/09/02	Fri	07:51 PM	1.0		30		L
2016/09/03	Sat	02:00 AM	7.9		241		H
2016/09/03	Sat	08:08 AM	0.2		6		L
2016/09/03	Sat	02:32 PM	7.8		238		H
2016/09/03	Sat	08:29 PM	0.9		27		L
2016/09/04	Sun	02:40 AM	7.5		229		H
2016/09/04	Sun	08:40 AM	0.7		21		L
2016/09/04	Sun	03:04 PM	7.7		235		H
2016/09/04	Sun	09:07 PM	0.9		27		L
2016/09/05	Mon	03:20 AM	7.1		216		H
2016/09/05	Mon	09:13 AM	1.2		37		L
2016/09/05	Mon	03:35 PM	7.6		232		H
2016/09/05	Mon	09:47 PM	1.0		30		L
2016/09/06	Tue	04:02 AM	6.6		201		H
2016/09/06	Tue	09:47 AM	1.9		58		L
2016/09/06	Tue	04:09 PM	7.4		226		H
2016/09/06	Tue	10:32 PM	1.2		37		L
2016/09/07	Wed	04:50 AM	6.1		186		H
2016/09/07	Wed	10:25 AM	2.5		76		L
2016/09/07	Wed	04:46 PM	7.2		219		H
2016/09/07	Wed	11:22 PM	1.4		43		L
2016/09/08	Thu	05:46 AM	5.7		174		H
2016/09/08	Thu	11:09 AM	3.0		91		L
2016/09/08	Thu	05:30 PM	7.0		213		H
2016/09/09	Fri	12:21 AM	1.5		46		L
2016/09/09	Fri	06:52 AM	5.5		168		H
2016/09/09	Fri	12:06 PM	3.5		107		L
2016/09/09	Fri	06:25 PM	6.8		207		H
2016/09/10	Sat	01:26 AM	1.5		46		L
2016/09/10	Sat	08:08 AM	5.4		165		H
2016/09/10	Sat	01:15 PM	3.7		113		L
2016/09/10	Sat	07:29 PM	6.8		207		H
2016/09/11	Sun	02:34 AM	1.2		37		L
2016/09/11	Sun	09:20 AM	5.7		174		H
2016/09/11	Sun	02:29 PM	3.6		110		L
2016/09/11	Sun	08:37 PM	7.0		213		H
2016/09/12	Mon	03:33 AM	0.8		24		L
2016/09/12	Mon	10:15 AM	6.2		189		H
2016/09/12	Mon	03:34 PM	3.2		98		L
2016/09/12	Mon	09:39 PM	7.4		226		H
2016/09/13	Tue	04:23 AM	0.3		9		L
2016/09/13	Tue	11:00 AM	6.7		204		H
2016/09/13	Tue	04:29 PM	2.6		79		L
2016/09/13	Tue	10:34 PM	7.8		238		H
2016/09/14	Wed	05:08 AM	-0.1		-3		L
2016/09/14	Wed	11:40 AM	7.2		219		H
2016/09/14	Wed	05:17 PM	1.9		58		L
2016/09/14	Wed	11:25 PM	8.2		250		H
2016/09/15	Thu	05:49 AM	-0.4		-12		L
2016/09/15	Thu	12:18 PM	7.8		238		H
2016/09/15	Thu	06:03 PM	1.1		34		L
2016/09/16	Fri	12:14 AM	8.5		259		H
2016/09/16	Fri	06:30 AM	-0.6		-18		L
2016/09/16	Fri	12:56 PM	8.2		250		H
2016/09/16	Fri	06:49 PM	0.4		12		L
2016/09/17	Sat	01:03 AM	8.6		262		H
2016/09/17	Sat	07:10 AM	-0.5		-15		L
2016/09/17	Sat	01:34 PM	8.7		265		H
2016/09/17	Sat	07:34 PM	-0.2		-6		L
2016/09/18	Sun	01:51 AM	8.6		262		H
2016/09/18	Sun	07:51 AM	-0.2		-6		L
2016/09/18	Sun	02:13 PM	8.9		271		H
2016/09/18	Sun	08:21 PM	-0.5		-15		L
2016/09/19	Mon	02:42 AM	8.3		253		H
2016/09/19	Mon	08:32 AM	0.4		12		L
2016/09/19	Mon	02:53 PM	9.0		274		H
2016/09/19	Mon	09:10 PM	-0.7		-21		L
2016/09/20	Tue	03:34 AM	7.9		241		H
2016/09/20	Tue	09:16 AM	1.0		30		L
2016/09/20	Tue	03:37 PM	8.9		271		H
2016/09/20	Tue	10:03 PM	-0.6		-18		L
2016/09/21	Wed	04:32 AM	7.3		223		H
2016/09/21	Wed	10:05 AM	1.8		55		L
2016/09/21	Wed	04:25 PM	8.6		262		H
2016/09/21	Wed	11:01 PM	-0.3		-9		L
2016/09/22	Thu	05:36 AM	6.8		207		H
2016/09/22	Thu	11:01 AM	2.5		76		L
2016/09/22	Thu	05:20 PM	8.2		250		H
2016/09/23	Fri	12:06 AM	0.0		0		L
2016/09/23	Fri	06:48 AM	6.5		198		H
2016/09/23	Fri	12:08 PM	3.1		94		L
2016/09/23	Fri	06:24 PM	7.8		238		H
2016/09/24	Sat	01:18 AM	0.3		9		L
2016/09/24	Sat	08:06 AM	6.4		195		H
2016/09/24	Sat	01:26 PM	3.3		101		L
2016/09/24	Sat	07:36 PM	7.5		229		H
2016/09/25	Sun	02:31 AM	0.4		12		L
2016/09/25	Sun	09:21 AM	6.7		204		H
2016/09/25	Sun	02:48 PM	3.1		94		L
2016/09/25	Sun	08:50 PM	7.4		226		H
2016/09/26	Mon	03:36 AM	0.3		9		L
2016/09/26	Mon	10:19 AM	7.0		213		H
