NOAA/NOS/CO-OPS
Disclaimer: These data are based upon the latest information available as of the date of your request, and may differ from the published tide tables. 
Product Type: Annual Tide Prediction 
StationName: ASTORIA (Tongue Point), Oreg.
State: OR
Stationid: 9439040
Prediction Type: Harmonic
From: 20160101 12:00AM - 20161231 11:59PM
Units: feet(ft) also in centimeters(cm)
Time Zone: LST/LDT
Datum: MLLW
Interval Type: High/Low Tide Predictions
 
Date 		Day	Time		Pred(Ft)	Pred(cm)	High/Low
2016/05/13	Fri	08:34 PM	7.5		229		H
2016/05/14	Sat	02:28 AM	2.7		82		L
2016/05/14	Sat	08:12 AM	6.9		210		H
2016/05/14	Sat	02:56 PM	1.0		30		L
2016/05/14	Sat	09:30 PM	7.7		235		H
2016/05/15	Sun	03:37 AM	2.3		70		L
2016/05/15	Sun	09:25 AM	6.6		201		H
2016/05/15	Sun	03:52 PM	1.2		37		L
2016/05/15	Sun	10:20 PM	7.9		241		H
2016/05/16	Mon	04:39 AM	1.8		55		L
2016/05/16	Mon	10:33 AM	6.6		201		H
2016/05/16	Mon	04:43 PM	1.4		43		L
2016/05/16	Mon	11:05 PM	8.1		247		H
2016/05/17	Tue	05:32 AM	1.2		37		L
2016/05/17	Tue	11:32 AM	6.8		207		H
2016/05/17	Tue	05:28 PM	1.6		49		L
2016/05/17	Tue	11:44 PM	8.4		256		H
2016/05/18	Wed	06:18 AM	0.6		18		L
2016/05/18	Wed	12:23 PM	7.0		213		H
2016/05/18	Wed	06:10 PM	1.8		55		L
2016/05/19	Thu	12:20 AM	8.6		262		H
2016/05/19	Thu	07:00 AM	0.2		6		L
2016/05/19	Thu	01:10 PM	7.2		219		H
2016/05/19	Thu	06:49 PM	2.0		61		L
2016/05/20	Fri	12:52 AM	8.7		265		H
2016/05/20	Fri	07:40 AM	-0.1		-3		L
2016/05/20	Fri	01:54 PM	7.3		223		H
2016/05/20	Fri	07:28 PM	2.2		67		L
2016/05/21	Sat	01:23 AM	8.7		265		H
2016/05/21	Sat	08:18 AM	-0.4		-12		L
2016/05/21	Sat	02:36 PM	7.4		226		H
2016/05/21	Sat	08:06 PM	2.4		73		L
2016/05/22	Sun	01:54 AM	8.8		268		H
2016/05/22	Sun	08:54 AM	-0.5		-15		L
2016/05/22	Sun	03:17 PM	7.4		226		H
2016/05/22	Sun	08:44 PM	2.6		79		L
2016/05/23	Mon	02:25 AM	8.8		268		H
2016/05/23	Mon	09:28 AM	-0.5		-15		L
2016/05/23	Mon	03:57 PM	7.4		226		H
2016/05/23	Mon	09:21 PM	2.7		82		L
2016/05/24	Tue	02:57 AM	8.8		268		H
2016/05/24	Tue	10:02 AM	-0.5		-15		L
2016/05/24	Tue	04:37 PM	7.3		223		H
2016/05/24	Tue	10:00 PM	2.9		88		L
2016/05/25	Wed	03:33 AM	8.7		265		H
2016/05/25	Wed	10:37 AM	-0.5		-15		L
2016/05/25	Wed	05:18 PM	7.3		223		H
2016/05/25	Wed	10:41 PM	2.9		88		L
2016/05/26	Thu	04:14 AM	8.5		259		H
2016/05/26	Thu	11:16 AM	-0.4		-12		L
2016/05/26	Thu	06:02 PM	7.2		219		H
2016/05/26	Thu	11:28 PM	2.9		88		L
2016/05/27	Fri	05:02 AM	8.2		250		H
2016/05/27	Fri	11:59 AM	-0.1		-3		L
2016/05/27	Fri	06:50 PM	7.3		223		H
2016/05/28	Sat	12:25 AM	2.9		88		L
2016/05/28	Sat	05:59 AM	7.7		235		H
2016/05/28	Sat	12:50 PM	0.2		6		L
2016/05/28	Sat	07:41 PM	7.4		226		H
2016/05/29	Sun	01:33 AM	2.7		82		L
2016/05/29	Sun	07:09 AM	7.3		223		H
2016/05/29	Sun	01:49 PM	0.5		15		L
2016/05/29	Sun	08:35 PM	7.7		235		H
2016/05/30	Mon	02:47 AM	2.2		67		L
2016/05/30	Mon	08:28 AM	7.0		213		H
2016/05/30	Mon	02:52 PM	0.8		24		L
2016/05/30	Mon	09:28 PM	8.1		247		H
2016/05/31	Tue	03:57 AM	1.4		43		L
2016/05/31	Tue	09:48 AM	6.9		210		H
2016/05/31	Tue	03:54 PM	1.1		34		L
2016/05/31	Tue	10:20 PM	8.6		262		H
2016/06/01	Wed	05:00 AM	0.6		18		L
2016/06/01	Wed	11:01 AM	7.1		216		H
2016/06/01	Wed	04:52 PM	1.3		40		L
2016/06/01	Wed	11:10 PM	9.1		277		H
2016/06/02	Thu	05:58 AM	-0.3		-9		L
2016/06/02	Thu	12:06 PM	7.4		226		H
2016/06/02	Thu	05:48 PM	1.4		43		L
2016/06/02	Thu	11:58 PM	9.6		293		H
2016/06/03	Fri	06:53 AM	-1.0		-30		L
2016/06/03	Fri	01:05 PM	7.7		235		H
2016/06/03	Fri	06:41 PM	1.6		49		L
2016/06/04	Sat	12:44 AM	9.8		299		H
2016/06/04	Sat	07:45 AM	-1.5		-46		L
2016/06/04	Sat	02:00 PM	7.9		241		H
2016/06/04	Sat	07:34 PM	1.8		55		L
2016/06/05	Sun	01:31 AM	9.9		302		H
2016/06/05	Sun	08:35 AM	-1.7		-52		L
2016/06/05	Sun	02:53 PM	8.1		247		H
2016/06/05	Sun	08:26 PM	2.0		61		L
2016/06/06	Mon	02:17 AM	9.8		299		H
2016/06/06	Mon	09:23 AM	-1.7		-52		L
2016/06/06	Mon	03:44 PM	8.1		247		H
2016/06/06	Mon	09:17 PM	2.1		64		L
2016/06/07	Tue	03:04 AM	9.5		290		H
2016/06/07	Tue	10:09 AM	-1.5		-46		L
2016/06/07	Tue	04:35 PM	8.1		247		H
2016/06/07	Tue	10:08 PM	2.3		70		L
2016/06/08	Wed	03:52 AM	9.0		274		H
2016/06/08	Wed	10:54 AM	-1.1		-34		L
2016/06/08	Wed	05:24 PM	8.0		244		H
2016/06/08	Wed	10:59 PM	2.4		73		L
2016/06/09	Thu	04:41 AM	8.4		256		H
2016/06/09	Thu	11:38 AM	-0.6		-18		L
2016/06/09	Thu	06:12 PM	7.9		241		H
2016/06/09	Thu	11:53 PM	2.5		76		L
2016/06/10	Fri	05:34 AM	7.7		235		H
2016/06/10	Fri	12:23 PM	0.0		0		L
2016/06/10	Fri	07:01 PM	7.8		238		H
2016/06/11	Sat	12:51 AM	2.5		76		L
2016/06/11	Sat	06:32 AM	7.1		216		H
2016/06/11	Sat	01:11 PM	0.6		18		L
2016/06/11	Sat	07:51 PM	7.7		235		H
2016/06/12	Sun	01:54 AM	2.4		73		L
2016/06/12	Sun	07:37 AM	6.5		198		H
2016/06/12	Sun	02:02 PM	1.1		34		L
2016/06/12	Sun	08:40 PM	7.7		235		H
2016/06/13	Mon	03:00 AM	2.1		64		L
2016/06/13	Mon	08:48 AM	6.1		186		H
2016/06/13	Mon	02:55 PM	1.6		49		L
2016/06/13	Mon	09:28 PM	7.8		238		H
2016/06/14	Tue	04:03 AM	1.6		49		L
2016/06/14	Tue	09:58 AM	6.1		186		H
2016/06/14	Tue	03:48 PM	1.9		58		L
2016/06/14	Tue	10:14 PM	8.0		244		H
2016/06/15	Wed	04:59 AM	1.1		34		L
2016/06/15	Wed	11:02 AM	6.2		189		H
2016/06/15	Wed	04:39 PM	2.2		67		L
2016/06/15	Wed	10:56 PM	8.2		250		H
2016/06/16	Thu	05:49 AM	0.5		15		L
2016/06/16	Thu	11:59 AM	6.5		198		H
2016/06/16	Thu	05:27 PM	2.4		73		L
2016/06/16	Thu	11:36 PM	8.4		256		H
2016/06/17	Fri	06:33 AM	0.1		3		L
2016/06/17	Fri	12:49 PM	6.8		207		H
2016/06/17	Fri	06:12 PM	2.5		76		L
2016/06/18	Sat	12:13 AM	8.6		262		H
2016/06/18	Sat	07:15 AM	-0.3		-9		L
2016/06/18	Sat	01:35 PM	7.0		213		H
2016/06/18	Sat	06:57 PM	2.6		79		L
2016/06/19	Sun	12:49 AM	8.7		265		H
2016/06/19	Sun	07:55 AM	-0.6		-18		L
2016/06/19	Sun	02:19 PM	7.2		219		H
2016/06/19	Sun	07:40 PM	2.7		82		L
2016/06/20	Mon	01:25 AM	8.8		268		H
2016/06/20	Mon	08:33 AM	-0.8		-24		L
2016/06/20	Mon	03:00 PM	7.3		223		H
2016/06/20	Mon	08:22 PM	2.7		82		L
2016/06/21	Tue	02:01 AM	8.9		271		H
2016/06/21	Tue	09:10 AM	-0.9		-27		L
2016/06/21	Tue	03:40 PM	7.4		226		H
2016/06/21	Tue	09:04 PM	2.7		82		L
2016/06/22	Wed	02:39 AM	8.8		268		H
2016/06/22	Wed	09:45 AM	-1.0		-30		L
2016/06/22	Wed	04:18 PM	7.5		229		H
2016/06/22	Wed	09:46 PM	2.6		79		L
2016/06/23	Thu	03:19 AM	8.8		268		H
2016/06/23	Thu	10:21 AM	-0.9		-27		L
2016/06/23	Thu	04:56 PM	7.5		229		H
2016/06/23	Thu	10:29 PM	2.5		76		L
2016/06/24	Fri	04:03 AM	8.5		259		H
2016/06/24	Fri	10:58 AM	-0.8		-24		L
2016/06/24	Fri	05:36 PM	7.6		232		H
2016/06/24	Fri	11:16 PM	2.3		70		L
2016/06/25	Sat	04:53 AM	8.1		247		H
2016/06/25	Sat	11:38 AM	-0.5		-15		L
2016/06/25	Sat	06:18 PM	7.8		238		H
2016/06/26	Sun	12:11 AM	2.2		67		L
2016/06/26	Sun	05:50 AM	7.6		232		H
2016/06/26	Sun	12:23 PM	0.0		0		L
2016/06/26	Sun	07:04 PM	7.9		241		H
2016/06/27	Mon	01:14 AM	1.9		58		L
2016/06/27	Mon	06:57 AM	7.0		213		H
2016/06/27	Mon	01:16 PM	0.5		15		L
2016/06/27	Mon	07:54 PM	8.2		250		H
2016/06/28	Tue	02:26 AM	1.5		46		L
2016/06/28	Tue	08:14 AM	6.6		201		H
2016/06/28	Tue	02:16 PM	1.1		34		L
2016/06/28	Tue	08:48 PM	8.5		259		H
2016/06/29	Wed	03:37 AM	0.9		27		L
2016/06/29	Wed	09:34 AM	6.5		198		H
2016/06/29	Wed	03:20 PM	1.5		46		L
2016/06/29	Wed	09:44 PM	8.8		268		H
2016/06/30	Thu	04:44 AM	0.1		3		L
2016/06/30	Thu	10:49 AM	6.6		201		H
2016/06/30	Thu	04:24 PM	1.8		55		L
2016/06/30	Thu	10:39 PM	9.2		280		H
2016/07/01	Fri	05:44 AM	-0.6		-18		L
2016/07/01	Fri	11:56 AM	7.0		213		H
2016/07/01	Fri	05:24 PM	2.0		61		L
2016/07/01	Fri	11:32 PM	9.4		287		H
2016/07/02	Sat	06:40 AM	-1.1		-34		L
2016/07/02	Sat	12:55 PM	7.3		223		H
2016/07/02	Sat	06:22 PM	2.1		64		L
2016/07/03	Sun	12:24 AM	9.6		293		H
2016/07/03	Sun	07:32 AM	-1.5		-46		L
2016/07/03	Sun	01:49 PM	7.6		232		H
2016/07/03	Sun	07:18 PM	2.1		64		L
2016/07/04	Mon	01:13 AM	9.6		293		H
2016/07/04	Mon	08:20 AM	-1.7		-52		L
2016/07/04	Mon	02:39 PM	7.9		241		H
2016/07/04	Mon	08:11 PM	2.0		61		L
2016/07/05	Tue	02:01 AM	9.4		287		H
2016/07/05	Tue	09:06 AM	-1.6		-49		L
2016/07/05	Tue	03:27 PM	8.0		244		H
2016/07/05	Tue	09:02 PM	2.0		61		L
2016/07/06	Wed	02:49 AM	9.1		277		H
2016/07/06	Wed	09:48 AM	-1.4		-43		L
2016/07/06	Wed	04:12 PM	8.0		244		H
2016/07/06	Wed	09:51 PM	2.0		61		L
2016/07/07	Thu	03:35 AM	8.7		265		H
2016/07/07	Thu	10:28 AM	-1.0		-30		L
2016/07/07	Thu	04:54 PM	8.0		244		H
2016/07/07	Thu	10:38 PM	1.9		58		L
2016/07/08	Fri	04:21 AM	8.1		247		H
2016/07/08	Fri	11:06 AM	-0.6		-18		L
2016/07/08	Fri	05:36 PM	7.9		241		H
2016/07/08	Fri	11:26 PM	2.0		61		L
2016/07/09	Sat	05:09 AM	7.5		229		H
2016/07/09	Sat	11:44 AM	0.0		0		L
2016/07/09	Sat	06:17 PM	7.8		238		H
2016/07/10	Sun	12:16 AM	2.0		61		L
2016/07/10	Sun	06:01 AM	6.9		210		H
2016/07/10	Sun	12:22 PM	0.6		18		L
2016/07/10	Sun	06:58 PM	7.7		235		H
2016/07/11	Mon	01:12 AM	2.0		61		L
2016/07/11	Mon	07:00 AM	6.3		192		H
2016/07/11	Mon	01:05 PM	1.3		40		L
2016/07/11	Mon	07:42 PM	7.6		232		H
2016/07/12	Tue	02:14 AM	1.8		55		L
2016/07/12	Tue	08:07 AM	5.8		177		H
2016/07/12	Tue	01:55 PM	1.8		55		L
2016/07/12	Tue	08:28 PM	7.6		232		H
2016/07/13	Wed	03:18 AM	1.6		49		L
2016/07/13	Wed	09:20 AM	5.6		171		H
2016/07/13	Wed	02:52 PM	2.3		70		L
2016/07/13	Wed	09:17 PM	7.7		235		H
2016/07/14	Thu	04:20 AM	1.1		34		L
2016/07/14	Thu	10:30 AM	5.8		177		H
2016/07/14	Thu	03:51 PM	2.6		79		L
2016/07/14	Thu	10:06 PM	7.8		238		H
2016/07/15	Fri	05:15 AM	0.6		18		L
2016/07/15	Fri	11:32 AM	6.1		186		H
2016/07/15	Fri	04:47 PM	2.7		82		L
2016/07/15	Fri	10:53 PM	8.1		247		H
2016/07/16	Sat	06:03 AM	0.1		3		L
2016/07/16	Sat	12:25 PM	6.4		195		H
2016/07/16	Sat	05:40 PM	2.7		82		L
2016/07/16	Sat	11:38 PM	8.3		253		H
2016/07/17	Sun	06:48 AM	-0.3		-9		L
2016/07/17	Sun	01:12 PM	6.8		207		H
2016/07/17	Sun	06:30 PM	2.7		82		L
2016/07/18	Mon	12:21 AM	8.5		259		H
2016/07/18	Mon	07:30 AM	-0.7		-21		L
2016/07/18	Mon	01:55 PM	7.1		216		H
2016/07/18	Mon	07:17 PM	2.5		76		L
2016/07/19	Tue	01:03 AM	8.7		265		H
2016/07/19	Tue	08:09 AM	-1.0		-30		L
2016/07/19	Tue	02:35 PM	7.3		223		H
2016/07/19	Tue	08:03 PM	2.3		70		L
2016/07/20	Wed	01:45 AM	8.8		268		H
2016/07/20	Wed	08:47 AM	-1.2		-37		L
2016/07/20	Wed	03:13 PM	7.5		229		H
2016/07/20	Wed	08:47 PM	2.1		64		L
2016/07/21	Thu	02:27 AM	8.8		268		H
2016/07/21	Thu	09:24 AM	-1.2		-37		L
2016/07/21	Thu	03:49 PM	7.7		235		H
2016/07/21	Thu	09:30 PM	1.8		55		L
2016/07/22	Fri	03:11 AM	8.7		265		H
2016/07/22	Fri	10:00 AM	-1.2		-37		L
2016/07/22	Fri	04:25 PM	7.9		241		H
2016/07/22	Fri	10:15 PM	1.5		46		L
2016/07/23	Sat	03:57 AM	8.5		259		H
2016/07/23	Sat	10:37 AM	-0.9		-27		L
2016/07/23	Sat	05:03 PM	8.0		244		H
2016/07/23	Sat	11:02 PM	1.3		40		L
2016/07/24	Sun	04:47 AM	8.0		244		H
2016/07/24	Sun	11:16 AM	-0.5		-15		L
2016/07/24	Sun	05:42 PM	8.2		250		H
2016/07/24	Sun	11:54 PM	1.1		34		L
2016/07/25	Mon	05:44 AM	7.4		226		H
2016/07/25	Mon	11:59 AM	0.1		3		L
2016/07/25	Mon	06:27 PM	8.3		253		H
2016/07/26	Tue	12:55 AM	1.0		30		L
2016/07/26	Tue	06:50 AM	6.8		207		H
2016/07/26	Tue	12:49 PM	0.8		24		L
2016/07/26	Tue	07:17 PM	8.4		256		H
2016/07/27	Wed	02:05 AM	0.8		24		L
2016/07/27	Wed	08:05 AM	6.3		192		H
2016/07/27	Wed	01:48 PM	1.4		43		L
2016/07/27	Wed	08:14 PM	8.5		259		H
2016/07/28	Thu	03:18 AM	0.4		12		L
2016/07/28	Thu	09:25 AM	6.2		189		H
2016/07/28	Thu	02:57 PM	1.9		58		L
2016/07/28	Thu	09:15 PM	8.6		262		H
2016/07/29	Fri	04:28 AM	-0.1		-3		L
2016/07/29	Fri	10:40 AM	6.4		195		H
2016/07/29	Fri	04:07 PM	2.2		67		L
2016/07/29	Fri	10:17 PM	8.7		265		H
2016/07/30	Sat	05:31 AM	-0.6		-18		L
2016/07/30	Sat	11:46 AM	6.8		207		H
2016/07/30	Sat	05:12 PM	2.2		67		L
2016/07/30	Sat	11:16 PM	8.9		271		H
2016/07/31	Sun	06:27 AM	-1.1		-34		L
2016/07/31	Sun	12:43 PM	7.2		219		H
2016/07/31	Sun	06:12 PM	2.0		61		L
2016/08/01	Mon	12:11 AM	9.0		274		H
2016/08/01	Mon	07:17 AM	-1.3		-40		L
2016/08/01	Mon	01:33 PM	7.5		229		H
2016/08/01	Mon	07:07 PM	1.8		55		L
2016/08/02	Tue	01:02 AM	9.0		274		H
2016/08/02	Tue	08:02 AM	-1.4		-43		L
2016/08/02	Tue	02:19 PM	7.8		238		H
2016/08/02	Tue	07:58 PM	1.6		49		L
2016/08/03	Wed	01:50 AM	8.9		271		H
2016/08/03	Wed	08:44 AM	-1.3		-40		L
2016/08/03	Wed	03:01 PM	7.9		241		H
2016/08/03	Wed	08:46 PM	1.4		43		L
2016/08/04	Thu	02:35 AM	8.7		265		H
2016/08/04	Thu	09:23 AM	-1.1		-34		L
2016/08/04	Thu	03:40 PM	7.9		241		H
2016/08/04	Thu	09:30 PM	1.3		40		L
2016/08/05	Fri	03:19 AM	8.3		253		H
2016/08/05	Fri	09:58 AM	-0.7		-21		L
2016/08/05	Fri	04:17 PM	7.9		241		H
2016/08/05	Fri	10:13 PM	1.2		37		L
2016/08/06	Sat	04:02 AM	7.8		238		H
2016/08/06	Sat	10:31 AM	-0.3		-9		L
2016/08/06	Sat	04:51 PM	7.8		238		H
2016/08/06	Sat	10:55 PM	1.2		37		L
2016/08/07	Sun	04:46 AM	7.3		223		H
2016/08/07	Sun	11:03 AM	0.3		9		L
2016/08/07	Sun	05:25 PM	7.7		235		H
2016/08/07	Sun	11:38 PM	1.3		40		L
2016/08/08	Mon	05:32 AM	6.7		204		H
2016/08/08	Mon	11:36 AM	0.8		24		L
2016/08/08	Mon	05:59 PM	7.6		232		H
2016/08/09	Tue	12:24 AM	1.4		43		L
2016/08/09	Tue	06:25 AM	6.2		189		H
2016/08/09	Tue	12:13 PM	1.5		46		L
2016/08/09	Tue	06:37 PM	7.4		226		H
2016/08/10	Wed	01:19 AM	1.4		43		L
2016/08/10	Wed	07:28 AM	5.7		174		H
2016/08/10	Wed	12:59 PM	2.1		64		L
2016/08/10	Wed	07:21 PM	7.3		223		H
2016/08/11	Thu	02:24 AM	1.4		43		L
2016/08/11	Thu	08:40 AM	5.5		168		H
2016/08/11	Thu	01:58 PM	2.6		79		L
2016/08/11	Thu	08:14 PM	7.3		223		H
2016/08/12	Fri	03:32 AM	1.2		37		L
2016/08/12	Fri	09:55 AM	5.5		168		H
2016/08/12	Fri	03:07 PM	2.9		88		L
2016/08/12	Fri	09:12 PM	7.4		226		H
2016/08/13	Sat	04:34 AM	0.8		24		L
2016/08/13	Sat	11:01 AM	5.9		180		H
2016/08/13	Sat	04:14 PM	2.9		88		L
2016/08/13	Sat	10:11 PM	7.6		232		H
2016/08/14	Sun	05:29 AM	0.3		9		L
2016/08/14	Sun	11:56 AM	6.3		192		H
2016/08/14	Sun	05:13 PM	2.7		82		L
2016/08/14	Sun	11:07 PM	7.9		241		H
2016/08/15	Mon	06:16 AM	-0.2		-6		L
2016/08/15	Mon	12:42 PM	6.7		204		H
2016/08/15	Mon	06:06 PM	2.4		73		L
2016/08/15	Mon	11:57 PM	8.2		250		H
2016/08/16	Tue	07:00 AM	-0.7		-21		L
2016/08/16	Tue	01:23 PM	7.1		216		H
2016/08/16	Tue	06:56 PM	2.0		61		L
2016/08/17	Wed	12:45 AM	8.5		259		H
2016/08/17	Wed	07:40 AM	-1.0		-30		L
2016/08/17	Wed	02:01 PM	7.5		229		H
2016/08/17	Wed	07:42 PM	1.6		49		L
2016/08/18	Thu	01:30 AM	8.7		265		H
2016/08/18	Thu	08:19 AM	-1.2		-37		L
2016/08/18	Thu	02:38 PM	7.8		238		H
2016/08/18	Thu	08:28 PM	1.1		34		L
2016/08/19	Fri	02:16 AM	8.8		268		H
2016/08/19	Fri	08:57 AM	-1.2		-37		L
2016/08/19	Fri	03:13 PM	8.0		244		H
2016/08/19	Fri	09:13 PM	0.7		21		L
2016/08/20	Sat	03:03 AM	8.6		262		H
2016/08/20	Sat	09:35 AM	-1.0		-30		L
2016/08/20	Sat	03:49 PM	8.3		253		H
2016/08/20	Sat	09:58 PM	0.3		9		L
2016/08/21	Sun	03:51 AM	8.4		256		H
2016/08/21	Sun	10:13 AM	-0.7		-21		L
2016/08/21	Sun	04:26 PM	8.5		259		H
2016/08/21	Sun	10:45 PM	0.1		3		L
2016/08/22	Mon	04:43 AM	7.9		241		H
2016/08/22	Mon	10:52 AM	-0.1		-3		L
2016/08/22	Mon	05:06 PM	8.6		262		H
2016/08/22	Mon	11:37 PM	0.1		3		L
2016/08/23	Tue	05:39 AM	7.3		223		H
2016/08/23	Tue	11:36 AM	0.5		15		L
2016/08/23	Tue	05:51 PM	8.5		259		H
2016/08/24	Wed	12:35 AM	0.2		6		L
2016/08/24	Wed	06:44 AM	6.7		204		H
2016/08/24	Wed	12:27 PM	1.3		40		L
2016/08/24	Wed	06:43 PM	8.4		256		H
2016/08/25	Thu	01:44 AM	0.2		6		L
2016/08/25	Thu	07:58 AM	6.3		192		H
2016/08/25	Thu	01:30 PM	1.9		58		L
2016/08/25	Thu	07:44 PM	8.2		250		H
2016/08/26	Fri	02:59 AM	0.2		6		L
2016/08/26	Fri	09:16 AM	6.2		189		H
2016/08/26	Fri	02:44 PM	2.3		70		L
2016/08/26	Fri	08:53 PM	8.1		247		H
2016/08/27	Sat	04:11 AM	-0.1		-3		L
2016/08/27	Sat	10:30 AM	6.5		198		H
2016/08/27	Sat	03:59 PM	2.3		70		L
2016/08/27	Sat	10:02 PM	8.1		247		H
2016/08/28	Sun	05:15 AM	-0.5		-15		L
2016/08/28	Sun	11:33 AM	6.9		210		H
2016/08/28	Sun	05:06 PM	2.1		64		L
2016/08/28	Sun	11:07 PM	8.3		253		H
2016/08/29	Mon	06:09 AM	-0.8		-24		L
2016/08/29	Mon	12:25 PM	7.4		226		H
2016/08/29	Mon	06:04 PM	1.7		52		L
2016/08/30	Tue	12:03 AM	8.4		256		H
2016/08/30	Tue	06:56 AM	-0.9		-27		L
2016/08/30	Tue	01:10 PM	7.7		235		H
2016/08/30	Tue	06:56 PM	1.3		40		L
2016/08/31	Wed	12:53 AM	8.5		259		H
2016/08/31	Wed	07:38 AM	-0.9		-27		L
2016/08/31	Wed	01:51 PM	7.9		241		H
2016/08/31	Wed	07:44 PM	0.9		27		L
2016/09/01	Thu	01:39 AM	8.4		256		H
2016/09/01	Thu	08:17 AM	-0.8		-24		L
2016/09/01	Thu	02:28 PM	8.0		244		H
2016/09/01	Thu	08:27 PM	0.7		21		L
2016/09/02	Fri	02:22 AM	8.2		250		H
2016/09/02	Fri	08:52 AM	-0.5		-15		L
2016/09/02	Fri	03:02 PM	8.0		244		H
2016/09/02	Fri	09:08 PM	0.5		15		L
2016/09/03	Sat	03:04 AM	7.9		241		H
2016/09/03	Sat	09:25 AM	-0.1		-3		L
2016/09/03	Sat	03:34 PM	8.0		244		H
2016/09/03	Sat	09:46 PM	0.5		15		L
2016/09/04	Sun	03:44 AM	7.6		232		H
2016/09/04	Sun	09:55 AM	0.3		9		L
2016/09/04	Sun	04:03 PM	7.9		241		H
2016/09/04	Sun	10:23 PM	0.5		15		L
2016/09/05	Mon	04:25 AM	7.2		219		H
2016/09/05	Mon	10:25 AM	0.8		24		L
2016/09/05	Mon	04:32 PM	7.8		238		H
2016/09/05	Mon	11:00 PM	0.6		18		L
2016/09/06	Tue	05:08 AM	6.7		204		H
2016/09/06	Tue	10:56 AM	1.3		40		L
2016/09/06	Tue	05:01 PM	7.7		235		H
2016/09/06	Tue	11:39 PM	0.8		24		L
2016/09/07	Wed	05:56 AM	6.3		192		H
2016/09/07	Wed	11:31 AM	1.9		58		L
2016/09/07	Wed	05:34 PM	7.5		229		H
2016/09/08	Thu	12:25 AM	1.0		30		L
2016/09/08	Thu	06:54 AM	5.9		180		H
2016/09/08	Thu	12:14 PM	2.4		73		L
2016/09/08	Thu	06:16 PM	7.3		223		H
2016/09/09	Fri	01:24 AM	1.2		37		L
2016/09/09	Fri	08:03 AM	5.6		171		H
2016/09/09	Fri	01:13 PM	2.9		88		L
2016/09/09	Fri	07:11 PM	7.1		216		H
2016/09/10	Sat	02:35 AM	1.2		37		L
2016/09/10	Sat	09:17 AM	5.7		174		H
2016/09/10	Sat	02:29 PM	3.1		94		L
2016/09/10	Sat	08:19 PM	7.0		213		H
2016/09/11	Sun	03:46 AM	0.9		27		L
2016/09/11	Sun	10:24 AM	6.0		183		H
2016/09/11	Sun	03:44 PM	3.0		91		L
2016/09/11	Sun	09:31 PM	7.1		216		H
2016/09/12	Mon	04:47 AM	0.5		15		L
2016/09/12	Mon	11:19 AM	6.4		195		H
2016/09/12	Mon	04:49 PM	2.6		79		L
2016/09/12	Mon	10:37 PM	7.5		229		H
2016/09/13	Tue	05:38 AM	0.0		0		L
2016/09/13	Tue	12:05 PM	6.9		210		H
2016/09/13	Tue	05:44 PM	2.0		61		L
2016/09/13	Tue	11:35 PM	7.9		241		H
2016/09/14	Wed	06:23 AM	-0.4		-12		L
2016/09/14	Wed	12:45 PM	7.4		226		H
2016/09/14	Wed	06:34 PM	1.3		40		L
2016/09/15	Thu	12:27 AM	8.3		253		H
2016/09/15	Thu	07:06 AM	-0.7		-21		L
2016/09/15	Thu	01:22 PM	7.9		241		H
2016/09/15	Thu	07:22 PM	0.7		21		L
2016/09/16	Fri	01:17 AM	8.5		259		H
2016/09/16	Fri	07:47 AM	-0.7		-21		L
2016/09/16	Fri	01:59 PM	8.3		253		H
2016/09/16	Fri	08:08 PM	0.1		3		L
2016/09/17	Sat	02:05 AM	8.6		262		H
2016/09/17	Sat	08:27 AM	-0.6		-18		L
2016/09/17	Sat	02:35 PM	8.7		265		H
2016/09/17	Sat	08:54 PM	-0.4		-12		L
2016/09/18	Sun	02:54 AM	8.6		262		H
2016/09/18	Sun	09:07 AM	-0.4		-12		L
2016/09/18	Sun	03:12 PM	8.9		271		H
2016/09/18	Sun	09:40 PM	-0.7		-21		L
2016/09/19	Mon	03:45 AM	8.3		253		H
2016/09/19	Mon	09:48 AM	0.1		3		L
2016/09/19	Mon	03:51 PM	9.0		274		H
2016/09/19	Mon	10:28 PM	-0.8		-24		L
2016/09/20	Tue	04:38 AM	7.9		241		H
2016/09/20	Tue	10:31 AM	0.6		18		L
2016/09/20	Tue	04:33 PM	9.0		274		H
2016/09/20	Tue	11:19 PM	-0.7		-21		L
2016/09/21	Wed	05:35 AM	7.4		226		H
2016/09/21	Wed	11:17 AM	1.2		37		L
2016/09/21	Wed	05:20 PM	8.7		265		H
2016/09/22	Thu	12:17 AM	-0.4		-12		L
2016/09/22	Thu	06:39 AM	6.9		210		H
2016/09/22	Thu	12:12 PM	1.9		58		L
2016/09/22	Thu	06:14 PM	8.3		253		H
2016/09/23	Fri	01:23 AM	-0.1		-3		L
2016/09/23	Fri	07:49 AM	6.6		201		H
2016/09/23	Fri	01:19 PM	2.4		73		L
2016/09/23	Fri	07:19 PM	7.9		241		H
2016/09/24	Sat	02:36 AM	0.2		6		L
2016/09/24	Sat	09:03 AM	6.6		201		H
2016/09/24	Sat	02:37 PM	2.6		79		L
2016/09/24	Sat	08:34 PM	7.6		232		H
2016/09/25	Sun	03:48 AM	0.1		3		L
2016/09/25	Sun	10:12 AM	6.9		210		H
2016/09/25	Sun	03:52 PM	2.4		73		L
2016/09/25	Sun	09:49 PM	7.5		229		H
