NOAA/NOS/CO-OPS
Disclaimer: These data are based upon the latest information available as of the date of your request, and may differ from the published tide tables. 
Product Type: Annual Tide Prediction 
StationName: Southbeach
State: OR
Stationid: 9435380
Prediction Type: Harmonic
From: 20161201 12:00AM - 20171231 11:59PM
Units: feet(ft) also in centimeters(cm)
Time Zone: LST/LDT
Datum: MLLW
Interval Type: High/Low Tide Predictions
Date 		Day	Time		Pred(Ft)	Pred(cm)	High/Low
2017/04/13	Thu	08:29 PM	2.1		64		L
2017/04/14	Fri	02:38 AM	8.1		247		H
2017/04/14	Fri	09:07 AM	0.0		0		L
2017/04/14	Fri	03:36 PM	6.9		210		H
2017/04/14	Fri	09:02 PM	2.6		79		L
2017/04/15	Sat	03:09 AM	7.9		241		H
2017/04/15	Sat	09:45 AM	0.2		6		L
2017/04/15	Sat	04:20 PM	6.6		201		H
2017/04/15	Sat	09:38 PM	3.0		91		L
2017/04/16	Sun	03:42 AM	7.6		232		H
2017/04/16	Sun	10:27 AM	0.5		15		L
2017/04/16	Sun	05:08 PM	6.2		189		H
2017/04/16	Sun	10:20 PM	3.5		107		L
2017/04/17	Mon	04:20 AM	7.2		219		H
2017/04/17	Mon	11:15 AM	0.8		24		L
2017/04/17	Mon	06:04 PM	6.0		183		H
2017/04/17	Mon	11:12 PM	3.8		116		L
2017/04/18	Tue	05:08 AM	6.9		210		H
2017/04/18	Tue	12:10 PM	1.0		30		L
2017/04/18	Tue	07:06 PM	5.9		180		H
2017/04/19	Wed	12:18 AM	4.0		122		L
2017/04/19	Wed	06:10 AM	6.5		198		H
2017/04/19	Wed	01:12 PM	1.1		34		L
2017/04/19	Wed	08:12 PM	6.0		183		H
2017/04/20	Thu	01:35 AM	3.8		116		L
2017/04/20	Thu	07:23 AM	6.4		195		H
2017/04/20	Thu	02:15 PM	1.1		34		L
2017/04/20	Thu	09:11 PM	6.3		192		H
2017/04/21	Fri	02:48 AM	3.3		101		L
2017/04/21	Fri	08:39 AM	6.5		198		H
2017/04/21	Fri	03:14 PM	0.9		27		L
2017/04/21	Fri	09:59 PM	6.8		207		H
2017/04/22	Sat	03:49 AM	2.5		76		L
2017/04/22	Sat	09:46 AM	6.8		207		H
2017/04/22	Sat	04:05 PM	0.7		21		L
2017/04/22	Sat	10:41 PM	7.4		226		H
2017/04/23	Sun	04:40 AM	1.6		49		L
2017/04/23	Sun	10:45 AM	7.2		219		H
2017/04/23	Sun	04:51 PM	0.6		18		L
2017/04/23	Sun	11:20 PM	8.0		244		H
2017/04/24	Mon	05:27 AM	0.6		18		L
2017/04/24	Mon	11:40 AM	7.5		229		H
2017/04/24	Mon	05:36 PM	0.5		15		L
2017/04/24	Mon	11:59 PM	8.6		262		H
2017/04/25	Tue	06:13 AM	-0.3		-9		L
2017/04/25	Tue	12:32 PM	7.8		238		H
2017/04/25	Tue	06:19 PM	0.6		18		L
2017/04/26	Wed	12:38 AM	9.0		274		H
2017/04/26	Wed	06:59 AM	-1.1		-34		L
2017/04/26	Wed	01:24 PM	8.0		244		H
2017/04/26	Wed	07:03 PM	0.9		27		L
2017/04/27	Thu	01:18 AM	9.4		287		H
2017/04/27	Thu	07:45 AM	-1.6		-49		L
2017/04/27	Thu	02:15 PM	8.0		244		H
2017/04/27	Thu	07:47 PM	1.3		40		L
2017/04/28	Fri	01:59 AM	9.5		290		H
2017/04/28	Fri	08:32 AM	-1.9		-58		L
2017/04/28	Fri	03:07 PM	7.9		241		H
2017/04/28	Fri	08:32 PM	1.7		52		L
2017/04/29	Sat	02:43 AM	9.4		287		H
2017/04/29	Sat	09:21 AM	-1.8		-55		L
2017/04/29	Sat	04:01 PM	7.6		232		H
2017/04/29	Sat	09:22 PM	2.2		67		L
2017/04/30	Sun	03:30 AM	9.0		274		H
2017/04/30	Sun	10:14 AM	-1.5		-46		L
2017/04/30	Sun	04:59 PM	7.3		223		H
2017/04/30	Sun	10:17 PM	2.7		82		L
2017/05/01	Mon	04:23 AM	8.4		256		H
2017/05/01	Mon	11:11 AM	-0.9		-27		L
2017/05/01	Mon	06:02 PM	7.0		213		H
2017/05/01	Mon	11:22 PM	3.1		94		L
2017/05/02	Tue	05:24 AM	7.8		238		H
2017/05/02	Tue	12:13 PM	-0.4		-12		L
2017/05/02	Tue	07:08 PM	6.9		210		H
2017/05/03	Wed	12:38 AM	3.2		98		L
2017/05/03	Wed	06:33 AM	7.1		216		H
2017/05/03	Wed	01:18 PM	0.1		3		L
2017/05/03	Wed	08:15 PM	7.0		213		H
2017/05/04	Thu	02:00 AM	2.9		88		L
2017/05/04	Thu	07:49 AM	6.7		204		H
2017/05/04	Thu	02:24 PM	0.5		15		L
2017/05/04	Thu	09:16 PM	7.2		219		H
2017/05/05	Fri	03:16 AM	2.3		70		L
2017/05/05	Fri	09:06 AM	6.5		198		H
2017/05/05	Fri	03:24 PM	0.8		24		L
2017/05/05	Fri	10:05 PM	7.5		229		H
2017/05/06	Sat	04:16 AM	1.6		49		L
2017/05/06	Sat	10:14 AM	6.5		198		H
2017/05/06	Sat	04:15 PM	1.0		30		L
2017/05/06	Sat	10:47 PM	7.8		238		H
2017/05/07	Sun	05:05 AM	0.9		27		L
2017/05/07	Sun	11:11 AM	6.6		201		H
2017/05/07	Sun	05:00 PM	1.2		37		L
2017/05/07	Sun	11:23 PM	8.0		244		H
2017/05/08	Mon	05:47 AM	0.4		12		L
2017/05/08	Mon	12:01 PM	6.7		204		H
2017/05/08	Mon	05:39 PM	1.5		46		L
2017/05/08	Mon	11:57 PM	8.1		247		H
2017/05/09	Tue	06:25 AM	-0.1		-3		L
2017/05/09	Tue	12:46 PM	6.8		207		H
2017/05/09	Tue	06:16 PM	1.8		55		L
2017/05/10	Wed	12:29 AM	8.2		250		H
2017/05/10	Wed	07:00 AM	-0.4		-12		L
2017/05/10	Wed	01:27 PM	6.9		210		H
2017/05/10	Wed	06:52 PM	2.1		64		L
2017/05/11	Thu	01:00 AM	8.2		250		H
2017/05/11	Thu	07:34 AM	-0.6		-18		L
2017/05/11	Thu	02:06 PM	6.9		210		H
2017/05/11	Thu	07:27 PM	2.4		73		L
2017/05/12	Fri	01:31 AM	8.2		250		H
2017/05/12	Fri	08:08 AM	-0.7		-21		L
2017/05/12	Fri	02:44 PM	6.8		207		H
2017/05/12	Fri	08:01 PM	2.7		82		L
2017/05/13	Sat	02:02 AM	8.0		244		H
2017/05/13	Sat	08:43 AM	-0.6		-18		L
2017/05/13	Sat	03:24 PM	6.7		204		H
2017/05/13	Sat	08:37 PM	3.0		91		L
2017/05/14	Sun	02:34 AM	7.8		238		H
2017/05/14	Sun	09:19 AM	-0.5		-15		L
2017/05/14	Sun	04:05 PM	6.6		201		H
2017/05/14	Sun	09:15 PM	3.3		101		L
2017/05/15	Mon	03:08 AM	7.5		229		H
2017/05/15	Mon	09:59 AM	-0.2		-6		L
2017/05/15	Mon	04:50 PM	6.4		195		H
2017/05/15	Mon	09:58 PM	3.5		107		L
2017/05/16	Tue	03:47 AM	7.2		219		H
2017/05/16	Tue	10:42 AM	0.1		3		L
2017/05/16	Tue	05:39 PM	6.3		192		H
2017/05/16	Tue	10:50 PM	3.7		113		L
2017/05/17	Wed	04:33 AM	6.8		207		H
2017/05/17	Wed	11:30 AM	0.4		12		L
2017/05/17	Wed	06:31 PM	6.3		192		H
2017/05/17	Wed	11:53 PM	3.6		110		L
2017/05/18	Thu	05:32 AM	6.4		195		H
2017/05/18	Thu	12:24 PM	0.6		18		L
2017/05/18	Thu	07:25 PM	6.4		195		H
2017/05/19	Fri	01:04 AM	3.4		104		L
2017/05/19	Fri	06:43 AM	6.1		186		H
2017/05/19	Fri	01:21 PM	0.8		24		L
2017/05/19	Fri	08:18 PM	6.7		204		H
2017/05/20	Sat	02:15 AM	2.8		85		L
2017/05/20	Sat	08:01 AM	6.0		183		H
2017/05/20	Sat	02:19 PM	0.9		27		L
2017/05/20	Sat	09:08 PM	7.2		219		H
2017/05/21	Sun	03:19 AM	1.9		58		L
2017/05/21	Sun	09:16 AM	6.1		186		H
2017/05/21	Sun	03:15 PM	1.0		30		L
2017/05/21	Sun	09:53 PM	7.8		238		H
2017/05/22	Mon	04:14 AM	0.8		24		L
2017/05/22	Mon	10:23 AM	6.5		198		H
2017/05/22	Mon	04:08 PM	1.1		34		L
2017/05/22	Mon	10:37 PM	8.4		256		H
2017/05/23	Tue	05:05 AM	-0.2		-6		L
2017/05/23	Tue	11:24 AM	6.9		210		H
2017/05/23	Tue	04:58 PM	1.3		40		L
2017/05/23	Tue	11:20 PM	8.9		271		H
2017/05/24	Wed	05:54 AM	-1.2		-37		L
2017/05/24	Wed	12:21 PM	7.3		223		H
2017/05/24	Wed	05:48 PM	1.5		46		L
2017/05/25	Thu	12:03 AM	9.4		287		H
2017/05/25	Thu	06:42 AM	-1.9		-58		L
2017/05/25	Thu	01:15 PM	7.6		232		H
2017/05/25	Thu	06:37 PM	1.7		52		L
2017/05/26	Fri	12:48 AM	9.6		293		H
2017/05/26	Fri	07:29 AM	-2.4		-73		L
2017/05/26	Fri	02:08 PM	7.7		235		H
2017/05/26	Fri	07:26 PM	1.9		58		L
2017/05/27	Sat	01:35 AM	9.7		296		H
2017/05/27	Sat	08:17 AM	-2.5		-76		L
2017/05/27	Sat	03:00 PM	7.8		238		H
2017/05/27	Sat	08:16 PM	2.2		67		L
2017/05/28	Sun	02:22 AM	9.4		287		H
2017/05/28	Sun	09:06 AM	-2.4		-73		L
2017/05/28	Sun	03:53 PM	7.7		235		H
2017/05/28	Sun	09:09 PM	2.4		73		L
2017/05/29	Mon	03:12 AM	8.9		271		H
2017/05/29	Mon	09:57 AM	-1.9		-58		L
2017/05/29	Mon	04:47 PM	7.5		229		H
2017/05/29	Mon	10:07 PM	2.7		82		L
2017/05/30	Tue	04:06 AM	8.2		250		H
2017/05/30	Tue	10:50 AM	-1.3		-40		L
2017/05/30	Tue	05:43 PM	7.4		226		H
2017/05/30	Tue	11:12 PM	2.8		85		L
2017/05/31	Wed	05:06 AM	7.5		229		H
2017/05/31	Wed	11:45 AM	-0.6		-18		L
2017/05/31	Wed	06:39 PM	7.3		223		H
2017/06/01	Thu	12:24 AM	2.7		82		L
2017/06/01	Thu	06:11 AM	6.7		204		H
2017/06/01	Thu	12:42 PM	0.1		3		L
2017/06/01	Thu	07:37 PM	7.3		223		H
2017/06/02	Fri	01:41 AM	2.4		73		L
2017/06/02	Fri	07:24 AM	6.1		186		H
2017/06/02	Fri	01:41 PM	0.8		24		L
2017/06/02	Fri	08:31 PM	7.4		226		H
2017/06/03	Sat	02:54 AM	1.9		58		L
2017/06/03	Sat	08:41 AM	5.8		177		H
2017/06/03	Sat	02:38 PM	1.3		40		L
2017/06/03	Sat	09:20 PM	7.6		232		H
2017/06/04	Sun	03:54 AM	1.2		37		L
2017/06/04	Sun	09:54 AM	5.7		174		H
2017/06/04	Sun	03:31 PM	1.7		52		L
2017/06/04	Sun	10:03 PM	7.8		238		H
2017/06/05	Mon	04:43 AM	0.6		18		L
2017/06/05	Mon	10:55 AM	5.9		180		H
2017/06/05	Mon	04:19 PM	2.1		64		L
2017/06/05	Mon	10:42 PM	7.9		241		H
2017/06/06	Tue	05:26 AM	0.1		3		L
2017/06/06	Tue	11:48 AM	6.1		186		H
2017/06/06	Tue	05:02 PM	2.4		73		L
2017/06/06	Tue	11:18 PM	8.1		247		H
2017/06/07	Wed	06:04 AM	-0.3		-9		L
2017/06/07	Wed	12:34 PM	6.3		192		H
2017/06/07	Wed	05:43 PM	2.6		79		L
2017/06/07	Wed	11:52 PM	8.2		250		H
2017/06/08	Thu	06:39 AM	-0.6		-18		L
2017/06/08	Thu	01:15 PM	6.5		198		H
2017/06/08	Thu	06:22 PM	2.8		85		L
2017/06/09	Fri	12:27 AM	8.2		250		H
2017/06/09	Fri	07:14 AM	-0.9		-27		L
2017/06/09	Fri	01:53 PM	6.6		201		H
2017/06/09	Fri	07:00 PM	2.9		88		L
2017/06/10	Sat	01:01 AM	8.2		250		H
2017/06/10	Sat	07:48 AM	-0.9		-27		L
2017/06/10	Sat	02:31 PM	6.7		204		H
2017/06/10	Sat	07:38 PM	3.0		91		L
2017/06/11	Sun	01:36 AM	8.1		247		H
2017/06/11	Sun	08:22 AM	-0.9		-27		L
2017/06/11	Sun	03:08 PM	6.7		204		H
2017/06/11	Sun	08:15 PM	3.2		98		L
2017/06/12	Mon	02:10 AM	7.9		241		H
2017/06/12	Mon	08:57 AM	-0.8		-24		L
2017/06/12	Mon	03:47 PM	6.7		204		H
2017/06/12	Mon	08:55 PM	3.2		98		L
2017/06/13	Tue	02:46 AM	7.6		232		H
2017/06/13	Tue	09:34 AM	-0.7		-21		L
2017/06/13	Tue	04:28 PM	6.7		204		H
2017/06/13	Tue	09:39 PM	3.3		101		L
2017/06/14	Wed	03:25 AM	7.3		223		H
2017/06/14	Wed	10:14 AM	-0.4		-12		L
2017/06/14	Wed	05:10 PM	6.7		204		H
2017/06/14	Wed	10:29 PM	3.3		101		L
2017/06/15	Thu	04:11 AM	6.8		207		H
2017/06/15	Thu	10:56 AM	-0.1		-3		L
2017/06/15	Thu	05:54 PM	6.8		207		H
2017/06/15	Thu	11:28 PM	3.1		94		L
2017/06/16	Fri	05:07 AM	6.4		195		H
2017/06/16	Fri	11:43 AM	0.3		9		L
2017/06/16	Fri	06:41 PM	6.9		210		H
2017/06/17	Sat	12:34 AM	2.8		85		L
2017/06/17	Sat	06:14 AM	6.0		183		H
2017/06/17	Sat	12:35 PM	0.7		21		L
2017/06/17	Sat	07:30 PM	7.2		219		H
2017/06/18	Sun	01:43 AM	2.1		64		L
2017/06/18	Sun	07:31 AM	5.7		174		H
2017/06/18	Sun	01:31 PM	1.2		37		L
2017/06/18	Sun	08:20 PM	7.7		235		H
2017/06/19	Mon	02:49 AM	1.3		40		L
2017/06/19	Mon	08:52 AM	5.7		174		H
2017/06/19	Mon	02:31 PM	1.5		46		L
2017/06/19	Mon	09:10 PM	8.2		250		H
2017/06/20	Tue	03:49 AM	0.3		9		L
2017/06/20	Tue	10:05 AM	6.0		183		H
2017/06/20	Tue	03:30 PM	1.8		55		L
2017/06/20	Tue	09:59 PM	8.7		265		H
2017/06/21	Wed	04:44 AM	-0.7		-21		L
2017/06/21	Wed	11:11 AM	6.4		195		H
2017/06/21	Wed	04:27 PM	2.0		61		L
2017/06/21	Wed	10:48 PM	9.2		280		H
2017/06/22	Thu	05:36 AM	-1.6		-49		L
2017/06/22	Thu	12:11 PM	6.9		210		H
2017/06/22	Thu	05:22 PM	2.1		64		L
2017/06/22	Thu	11:37 PM	9.6		293		H
2017/06/23	Fri	06:26 AM	-2.2		-67		L
2017/06/23	Fri	01:06 PM	7.3		223		H
2017/06/23	Fri	06:16 PM	2.2		67		L
2017/06/24	Sat	12:27 AM	9.7		296		H
2017/06/24	Sat	07:15 AM	-2.6		-79		L
2017/06/24	Sat	01:57 PM	7.6		232		H
2017/06/24	Sat	07:10 PM	2.2		67		L
2017/06/25	Sun	01:17 AM	9.7		296		H
2017/06/25	Sun	08:03 AM	-2.6		-79		L
2017/06/25	Sun	02:47 PM	7.8		238		H
2017/06/25	Sun	08:02 PM	2.2		67		L
2017/06/26	Mon	02:07 AM	9.4		287		H
2017/06/26	Mon	08:50 AM	-2.4		-73		L
2017/06/26	Mon	03:35 PM	7.8		238		H
2017/06/26	Mon	08:55 PM	2.2		67		L
2017/06/27	Tue	02:57 AM	8.8		268		H
2017/06/27	Tue	09:36 AM	-1.9		-58		L
2017/06/27	Tue	04:24 PM	7.8		238		H
2017/06/27	Tue	09:52 PM	2.3		70		L
2017/06/28	Wed	03:50 AM	8.1		247		H
2017/06/28	Wed	10:24 AM	-1.2		-37		L
2017/06/28	Wed	05:13 PM	7.7		235		H
2017/06/28	Wed	10:52 PM	2.3		70		L
2017/06/29	Thu	04:45 AM	7.3		223		H
2017/06/29	Thu	11:12 AM	-0.4		-12		L
2017/06/29	Thu	06:02 PM	7.6		232		H
2017/06/29	Thu	11:58 PM	2.2		67		L
2017/06/30	Fri	05:46 AM	6.4		195		H
2017/06/30	Fri	12:02 PM	0.5		15		L
2017/06/30	Fri	06:51 PM	7.5		229		H
2017/07/01	Sat	01:08 AM	2.0		61		L
2017/07/01	Sat	06:53 AM	5.8		177		H
2017/07/01	Sat	12:54 PM	1.2		37		L
2017/07/01	Sat	07:41 PM	7.5		229		H
2017/07/02	Sun	02:18 AM	1.6		49		L
2017/07/02	Sun	08:09 AM	5.3		162		H
2017/07/02	Sun	01:48 PM	1.9		58		L
2017/07/02	Sun	08:31 PM	7.5		229		H
2017/07/03	Mon	03:21 AM	1.2		37		L
2017/07/03	Mon	09:27 AM	5.3		162		H
2017/07/03	Mon	02:44 PM	2.5		76		L
2017/07/03	Mon	09:17 PM	7.6		232		H
2017/07/04	Tue	04:14 AM	0.7		21		L
2017/07/04	Tue	10:35 AM	5.5		168		H
2017/07/04	Tue	03:39 PM	2.8		85		L
2017/07/04	Tue	10:01 PM	7.8		238		H
2017/07/05	Wed	04:59 AM	0.2		6		L
2017/07/05	Wed	11:31 AM	5.7		174		H
2017/07/05	Wed	04:28 PM	3.0		91		L
2017/07/05	Wed	10:42 PM	7.9		241		H
2017/07/06	Thu	05:40 AM	-0.2		-6		L
2017/07/06	Thu	12:17 PM	6.1		186		H
2017/07/06	Thu	05:14 PM	3.1		94		L
2017/07/06	Thu	11:22 PM	8.1		247		H
2017/07/07	Fri	06:17 AM	-0.5		-15		L
2017/07/07	Fri	12:57 PM	6.3		192		H
2017/07/07	Fri	05:57 PM	3.1		94		L
2017/07/08	Sat	12:00 AM	8.2		250		H
2017/07/08	Sat	06:53 AM	-0.8		-24		L
2017/07/08	Sat	01:34 PM	6.6		201		H
2017/07/08	Sat	06:38 PM	3.1		94		L
2017/07/09	Sun	12:39 AM	8.2		250		H
2017/07/09	Sun	07:27 AM	-1.0		-30		L
2017/07/09	Sun	02:10 PM	6.8		207		H
2017/07/09	Sun	07:17 PM	3.0		91		L
2017/07/10	Mon	01:16 AM	8.2		250		H
2017/07/10	Mon	08:01 AM	-1.0		-30		L
2017/07/10	Mon	02:45 PM	6.9		210		H
2017/07/10	Mon	07:56 PM	2.9		88		L
2017/07/11	Tue	01:53 AM	8.0		244		H
2017/07/11	Tue	08:35 AM	-1.0		-30		L
2017/07/11	Tue	03:20 PM	7.0		213		H
2017/07/11	Tue	08:36 PM	2.8		85		L
2017/07/12	Wed	02:31 AM	7.8		238		H
2017/07/12	Wed	09:10 AM	-0.8		-24		L
2017/07/12	Wed	03:57 PM	7.1		216		H
2017/07/12	Wed	09:19 PM	2.7		82		L
2017/07/13	Thu	03:11 AM	7.5		229		H
2017/07/13	Thu	09:46 AM	-0.5		-15		L
2017/07/13	Thu	04:35 PM	7.1		216		H
2017/07/13	Thu	10:07 PM	2.5		76		L
2017/07/14	Fri	03:57 AM	7.0		213		H
2017/07/14	Fri	10:25 AM	-0.1		-3		L
2017/07/14	Fri	05:15 PM	7.3		223		H
2017/07/14	Fri	11:03 PM	2.3		70		L
2017/07/15	Sat	04:51 AM	6.5		198		H
2017/07/15	Sat	11:09 AM	0.4		12		L
2017/07/15	Sat	05:58 PM	7.4		226		H
2017/07/16	Sun	12:05 AM	2.0		61		L
2017/07/16	Sun	05:56 AM	6.0		183		H
2017/07/16	Sun	11:57 AM	1.1		34		L
2017/07/16	Sun	06:45 PM	7.7		235		H
2017/07/17	Mon	01:12 AM	1.5		46		L
2017/07/17	Mon	07:12 AM	5.6		171		H
2017/07/17	Mon	12:53 PM	1.7		52		L
2017/07/17	Mon	07:37 PM	8.0		244		H
2017/07/18	Tue	02:21 AM	0.8		24		L
2017/07/18	Tue	08:35 AM	5.6		171		H
2017/07/18	Tue	01:56 PM	2.2		67		L
2017/07/18	Tue	08:34 PM	8.3		253		H
2017/07/19	Wed	03:27 AM	0.0		0		L
2017/07/19	Wed	09:54 AM	5.8		177		H
2017/07/19	Wed	03:03 PM	2.5		76		L
2017/07/19	Wed	09:31 PM	8.7		265		H
2017/07/20	Thu	04:27 AM	-0.8		-24		L
2017/07/20	Thu	11:01 AM	6.3		192		H
2017/07/20	Thu	04:07 PM	2.6		79		L
2017/07/20	Thu	10:26 PM	9.1		277		H
2017/07/21	Fri	05:21 AM	-1.5		-46		L
2017/07/21	Fri	12:00 PM	6.8		207		H
2017/07/21	Fri	05:07 PM	2.5		76		L
2017/07/21	Fri	11:20 PM	9.4		287		H
2017/07/22	Sat	06:12 AM	-2.0		-61		L
2017/07/22	Sat	12:53 PM	7.3		223		H
2017/07/22	Sat	06:03 PM	2.3		70		L
2017/07/23	Sun	12:13 AM	9.5		290		H
2017/07/23	Sun	07:00 AM	-2.2		-67		L
2017/07/23	Sun	01:40 PM	7.6		232		H
2017/07/23	Sun	06:57 PM	2.0		61		L
2017/07/24	Mon	01:05 AM	9.5		290		H
2017/07/24	Mon	07:45 AM	-2.2		-67		L
2017/07/24	Mon	02:25 PM	7.9		241		H
2017/07/24	Mon	07:49 PM	1.8		55		L
2017/07/25	Tue	01:54 AM	9.2		280		H
2017/07/25	Tue	08:29 AM	-1.9		-58		L
2017/07/25	Tue	03:08 PM	8.0		244		H
2017/07/25	Tue	08:39 PM	1.7		52		L
2017/07/26	Wed	02:43 AM	8.6		262		H
2017/07/26	Wed	09:11 AM	-1.4		-43		L
2017/07/26	Wed	03:51 PM	7.9		241		H
2017/07/26	Wed	09:30 PM	1.6		49		L
2017/07/27	Thu	03:32 AM	7.9		241		H
2017/07/27	Thu	09:53 AM	-0.7		-21		L
2017/07/27	Thu	04:33 PM	7.8		238		H
2017/07/27	Thu	10:24 PM	1.6		49		L
2017/07/28	Fri	04:23 AM	7.1		216		H
2017/07/28	Fri	10:36 AM	0.2		6		L
2017/07/28	Fri	05:16 PM	7.7		235		H
2017/07/28	Fri	11:22 PM	1.7		52		L
2017/07/29	Sat	05:18 AM	6.3		192		H
2017/07/29	Sat	11:20 AM	1.0		30		L
2017/07/29	Sat	06:00 PM	7.5		229		H
2017/07/30	Sun	12:23 AM	1.7		52		L
2017/07/30	Sun	06:20 AM	5.7		174		H
2017/07/30	Sun	12:07 PM	1.9		58		L
2017/07/30	Sun	06:47 PM	7.4		226		H
2017/07/31	Mon	01:29 AM	1.6		49		L
2017/07/31	Mon	07:32 AM	5.2		158		H
2017/07/31	Mon	01:00 PM	2.6		79		L
2017/07/31	Mon	07:37 PM	7.3		223		H
2017/08/01	Tue	02:37 AM	1.3		40		L
2017/08/01	Tue	08:53 AM	5.2		158		H
2017/08/01	Tue	02:00 PM	3.1		94		L
2017/08/01	Tue	08:30 PM	7.3		223		H
2017/08/02	Wed	03:37 AM	0.9		27		L
2017/08/02	Wed	10:09 AM	5.4		165		H
2017/08/02	Wed	03:03 PM	3.3		101		L
2017/08/02	Wed	09:22 PM	7.4		226		H
2017/08/03	Thu	04:28 AM	0.5		15		L
2017/08/03	Thu	11:06 AM	5.7		174		H
2017/08/03	Thu	04:00 PM	3.4		104		L
2017/08/03	Thu	10:11 PM	7.6		232		H
2017/08/04	Fri	05:12 AM	0.1		3		L
2017/08/04	Fri	11:51 AM	6.0		183		H
2017/08/04	Fri	04:51 PM	3.3		101		L
2017/08/04	Fri	10:56 PM	7.8		238		H
2017/08/05	Sat	05:51 AM	-0.2		-6		L
2017/08/05	Sat	12:30 PM	6.4		195		H
2017/08/05	Sat	05:36 PM	3.0		91		L
2017/08/05	Sat	11:39 PM	8.0		244		H
2017/08/06	Sun	06:27 AM	-0.6		-18		L
2017/08/06	Sun	01:05 PM	6.7		204		H
2017/08/06	Sun	06:18 PM	2.8		85		L
2017/08/07	Mon	12:20 AM	8.2		250		H
2017/08/07	Mon	07:02 AM	-0.8		-24		L
2017/08/07	Mon	01:39 PM	7.0		213		H
2017/08/07	Mon	06:58 PM	2.5		76		L
2017/08/08	Tue	12:59 AM	8.2		250		H
2017/08/08	Tue	07:35 AM	-0.9		-27		L
2017/08/08	Tue	02:12 PM	7.2		219		H
2017/08/08	Tue	07:37 PM	2.2		67		L
2017/08/09	Wed	01:39 AM	8.2		250		H
2017/08/09	Wed	08:09 AM	-0.8		-24		L
2017/08/09	Wed	02:45 PM	7.4		226		H
2017/08/09	Wed	08:17 PM	1.9		58		L
2017/08/10	Thu	02:19 AM	8.0		244		H
2017/08/10	Thu	08:43 AM	-0.6		-18		L
2017/08/10	Thu	03:19 PM	7.5		229		H
2017/08/10	Thu	08:59 PM	1.7		52		L
2017/08/11	Fri	03:01 AM	7.6		232		H
2017/08/11	Fri	09:18 AM	-0.3		-9		L
2017/08/11	Fri	03:55 PM	7.7		235		H
2017/08/11	Fri	09:46 PM	1.5		46		L
2017/08/12	Sat	03:48 AM	7.2		219		H
2017/08/12	Sat	09:56 AM	0.3		9		L
2017/08/12	Sat	04:33 PM	7.8		238		H
2017/08/12	Sat	10:38 PM	1.3		40		L
2017/08/13	Sun	04:43 AM	6.6		201		H
2017/08/13	Sun	10:39 AM	1.0		30		L
2017/08/13	Sun	05:16 PM	7.9		241		H
2017/08/13	Sun	11:38 PM	1.1		34		L
2017/08/14	Mon	05:47 AM	6.1		186		H
2017/08/14	Mon	11:28 AM	1.7		52		L
2017/08/14	Mon	06:05 PM	7.9		241		H
2017/08/15	Tue	12:45 AM	0.9		27		L
2017/08/15	Tue	07:03 AM	5.7		174		H
2017/08/15	Tue	12:27 PM	2.3		70		L
2017/08/15	Tue	07:02 PM	8.0		244		H
2017/08/16	Wed	01:56 AM	0.5		15		L
2017/08/16	Wed	08:26 AM	5.7		174		H
2017/08/16	Wed	01:36 PM	2.8		85		L
2017/08/16	Wed	08:06 PM	8.2		250		H
2017/08/17	Thu	03:07 AM	0.0		0		L
2017/08/17	Thu	09:46 AM	6.0		183		H
2017/08/17	Thu	02:50 PM	3.0		91		L
2017/08/17	Thu	09:12 PM	8.4		256		H
2017/08/18	Fri	04:10 AM	-0.6		-18		L
2017/08/18	Fri	10:51 AM	6.5		198		H
2017/08/18	Fri	03:59 PM	2.8		85		L
2017/08/18	Fri	10:14 PM	8.7		265		H
2017/08/19	Sat	05:06 AM	-1.1		-34		L
2017/08/19	Sat	11:45 AM	7.0		213		H
2017/08/19	Sat	05:00 PM	2.4		73		L
2017/08/19	Sat	11:11 PM	9.0		274		H
2017/08/20	Sun	05:56 AM	-1.4		-43		L
2017/08/20	Sun	12:33 PM	7.5		229		H
2017/08/20	Sun	05:55 PM	1.9		58		L
2017/08/21	Mon	12:05 AM	9.1		277		H
2017/08/21	Mon	06:41 AM	-1.5		-46		L
2017/08/21	Mon	01:16 PM	7.8		238		H
2017/08/21	Mon	06:46 PM	1.5		46		L
2017/08/22	Tue	12:55 AM	9.0		274		H
2017/08/22	Tue	07:24 AM	-1.4		-43		L
2017/08/22	Tue	01:56 PM	8.0		244		H
2017/08/22	Tue	07:34 PM	1.1		34		L
2017/08/23	Wed	01:43 AM	8.7		265		H
2017/08/23	Wed	08:04 AM	-1.1		-34		L
2017/08/23	Wed	02:34 PM	8.1		247		H
2017/08/23	Wed	08:20 PM	0.9		27		L
2017/08/24	Thu	02:29 AM	8.3		253		H
2017/08/24	Thu	08:42 AM	-0.5		-15		L
2017/08/24	Thu	03:11 PM	8.1		247		H
2017/08/24	Thu	09:05 PM	0.8		24		L
2017/08/25	Fri	03:14 AM	7.7		235		H
2017/08/25	Fri	09:19 AM	0.2		6		L
2017/08/25	Fri	03:48 PM	7.9		241		H
2017/08/25	Fri	09:51 PM	0.9		27		L
2017/08/26	Sat	04:01 AM	7.0		213		H
2017/08/26	Sat	09:57 AM	1.0		30		L
2017/08/26	Sat	04:26 PM	7.7		235		H
2017/08/26	Sat	10:41 PM	1.1		34		L
2017/08/27	Sun	04:52 AM	6.4		195		H
